eventID	occurrenceID	measurementID	measurementType	measurementTypeID	measurementValue	measurementValueID	measurementUnit	measurementUnitID	measurementAccuracy	measurementMethod	measurementRemarks
FKt241214_S0770	FKt241214_S0770_K038	FKt241214_S0770_K038:length	Length (total length) of biological entity specified elsewhere	http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/	50.37		mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		Tip of rostrum to end of uropods; Standard Length 1 (Supplementary Methods p.1).	SourceData.xlsx; Morphometrics; row 39; Length (mm).
FKt241214_S0770	FKt241214_S0770_K038	FKt241214_S0770_K038:sex-stage	Sex and maturity stage code	http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/	F3D			http://vocab.nerc.ac.uk/collection/P06/current/XXXX/		Makarov and Denys (1980) staging, as stated in Supplementary Methods and Table S1.	SourceData.xlsx; Morphometrics; row 39; Sex/Stage; original sex-specific developmental stage code retained. P01 describes development stage; sex is also provided in the occurrence extension.
FKt241214_S0770	FKt241214_S0770_K039	FKt241214_S0770_K039:element:As	Arsenic concentration in dried krill tissue		2.5099999999999998		mg/kg			Dried, ground krill tissue; nitric acid/hydrogen peroxide digestion; HR-ICP-MS (Element2 ThermoFisher); reagent and digestion blank correction. Concentration as reported in Table S3; no phosphorus normalization applied by this script.	SourceData.xlsx; TraceMetals; row 2; column K039; element As. Units from Table S3; dry-tissue preparation from Methods. P01 mapping unresolved: no suitable krill/generic-biota dry-weight term verified. 
FKt241214_S0770	FKt241214_S0770_K039	FKt241214_S0770_K039:element:Ba	Barium concentration in dried krill tissue		34.61		mg/kg			Dried, ground krill tissue; nitric acid/hydrogen peroxide digestion; HR-ICP-MS (Element2 ThermoFisher); reagent and digestion blank correction. Concentration as reported in Table S3; no phosphorus normalization applied by this script.	SourceData.xlsx; TraceMetals; row 3; column K039; element Ba. Units from Table S3; dry-tissue preparation from Methods. P01 mapping unresolved: no suitable krill/generic-biota dry-weight term verified. 
FKt241214_S0770	FKt241214_S0770_K039	FKt241214_S0770_K039:element:Cd	Cadmium concentration in dried krill tissue		1		mg/kg			Dried, ground krill tissue; nitric acid/hydrogen peroxide digestion; HR-ICP-MS (Element2 ThermoFisher); reagent and digestion blank correction. Concentration as reported in Table S3; no phosphorus normalization applied by this script.	SourceData.xlsx; TraceMetals; row 4; column K039; element Cd. Units from Table S3; dry-tissue preparation from Methods. P01 mapping unresolved: no suitable krill/generic-biota dry-weight term verified. 
FKt241214_S0770	FKt241214_S0770_K039	FKt241214_S0770_K039:element:Co	Cobalt concentration in dried krill tissue		0.06		mg/kg			Dried, ground krill tissue; nitric acid/hydrogen peroxide digestion; HR-ICP-MS (Element2 ThermoFisher); reagent and digestion blank correction. Concentration as reported in Table S3; no phosphorus normalization applied by this script.	SourceData.xlsx; TraceMetals; row 5; column K039; element Co. Units from Table S3; dry-tissue preparation from Methods. P01 mapping unresolved: no suitable krill/generic-biota dry-weight term verified. 
FKt241214_S0770	FKt241214_S0770_K039	FKt241214_S0770_K039:element:Cr	Chromium concentration in dried krill tissue		0.46		mg/kg			Dried, ground krill tissue; nitric acid/hydrogen peroxide digestion; HR-ICP-MS (Element2 ThermoFisher); reagent and digestion blank correction. Concentration as reported in Table S3; no phosphorus normalization applied by this script.	SourceData.xlsx; TraceMetals; row 6; column K039; element Cr. Units from Table S3; dry-tissue preparation from Methods. P01 mapping unresolved: no suitable krill/generic-biota dry-weight term verified. 
FKt241214_S0770	FKt241214_S0770_K039	FKt241214_S0770_K039:element:Cu	Copper concentration in dried krill tissue		130		mg/kg			Dried, ground krill tissue; nitric acid/hydrogen peroxide digestion; HR-ICP-MS (Element2 ThermoFisher); reagent and digestion blank correction. Concentration as reported in Table S3; no phosphorus normalization applied by this script.	SourceData.xlsx; TraceMetals; row 7; column K039; element Cu. Units from Table S3; dry-tissue preparation from Methods. P01 mapping unresolved: no suitable krill/generic-biota dry-weight term verified. 
FKt241214_S0770	FKt241214_S0770_K039	FKt241214_S0770_K039:element:Fe	Iron concentration in dried krill tissue		198		mg/kg			Dried, ground krill tissue; nitric acid/hydrogen peroxide digestion; HR-ICP-MS (Element2 ThermoFisher); reagent and digestion blank correction. Concentration as reported in Table S3; no phosphorus normalization applied by this script.	SourceData.xlsx; TraceMetals; row 8; column K039; element Fe. Units from Table S3; dry-tissue preparation from Methods. P01 mapping unresolved: no suitable krill/generic-biota dry-weight term verified. 
FKt241214_S0770	FKt241214_S0770_K039	FKt241214_S0770_K039:element:Mn	Manganese concentration in dried krill tissue		10.6		mg/kg			Dried, ground krill tissue; nitric acid/hydrogen peroxide digestion; HR-ICP-MS (Element2 ThermoFisher); reagent and digestion blank correction. Concentration as reported in Table S3; no phosphorus normalization applied by this script.	SourceData.xlsx; TraceMetals; row 9; column K039; element Mn. Units from Table S3; dry-tissue preparation from Methods. P01 mapping unresolved: no suitable krill/generic-biota dry-weight term verified. 
FKt241214_S0770	FKt241214_S0770_K039	FKt241214_S0770_K039:element:Mo	Molybdenum concentration in dried krill tissue		0.46		mg/kg			Dried, ground krill tissue; nitric acid/hydrogen peroxide digestion; HR-ICP-MS (Element2 ThermoFisher); reagent and digestion blank correction. Concentration as reported in Table S3; no phosphorus normalization applied by this script.	SourceData.xlsx; TraceMetals; row 10; column K039; element Mo. Units from Table S3; dry-tissue preparation from Methods. P01 mapping unresolved: no suitable krill/generic-biota dry-weight term verified. 
FKt241214_S0770	FKt241214_S0770_K039	FKt241214_S0770_K039:element:Ni	Nickel concentration in dried krill tissue		<LOD		mg/kg			Dried, ground krill tissue; nitric acid/hydrogen peroxide digestion; HR-ICP-MS (Element2 ThermoFisher); reagent and digestion blank correction. Concentration as reported in Table S3; no phosphorus normalization applied by this script.	SourceData.xlsx; TraceMetals; row 11; column K039; element Ni. Units from Table S3; dry-tissue preparation from Methods. P01 mapping unresolved: no suitable krill/generic-biota dry-weight term verified. Below detection limit; retained verbatim. Sample-specific tissue LOD not assigned from reference-mass LODs. 
FKt241214_S0770	FKt241214_S0770_K039	FKt241214_S0770_K039:element:P	Phosphorus concentration in dried krill tissue		8300		mg/kg			Dried, ground krill tissue; nitric acid/hydrogen peroxide digestion; HR-ICP-MS (Element2 ThermoFisher); reagent and digestion blank correction. Concentration as reported in Table S3; no phosphorus normalization applied by this script.	SourceData.xlsx; TraceMetals; row 12; column K039; element P. Units from Table S3; dry-tissue preparation from Methods. P01 mapping unresolved: no suitable krill/generic-biota dry-weight term verified. 
FKt241214_S0770	FKt241214_S0770_K039	FKt241214_S0770_K039:element:Pb	Lead concentration in dried krill tissue		206		mg/kg			Dried, ground krill tissue; nitric acid/hydrogen peroxide digestion; HR-ICP-MS (Element2 ThermoFisher); reagent and digestion blank correction. Concentration as reported in Table S3; no phosphorus normalization applied by this script.	SourceData.xlsx; TraceMetals; row 13; column K039; element Pb. Units from Table S3; dry-tissue preparation from Methods. P01 mapping unresolved: no suitable krill/generic-biota dry-weight term verified. 
FKt241214_S0770	FKt241214_S0770_K039	FKt241214_S0770_K039:element:V	Vanadium concentration in dried krill tissue		1.04		mg/kg			Dried, ground krill tissue; nitric acid/hydrogen peroxide digestion; HR-ICP-MS (Element2 ThermoFisher); reagent and digestion blank correction. Concentration as reported in Table S3; no phosphorus normalization applied by this script.	SourceData.xlsx; TraceMetals; row 14; column K039; element V. Units from Table S3; dry-tissue preparation from Methods. P01 mapping unresolved: no suitable krill/generic-biota dry-weight term verified. 
FKt241214_S0770	FKt241214_S0770_K039	FKt241214_S0770_K039:element:Zn	Zinc concentration in dried krill tissue		313		mg/kg			Dried, ground krill tissue; nitric acid/hydrogen peroxide digestion; HR-ICP-MS (Element2 ThermoFisher); reagent and digestion blank correction. Concentration as reported in Table S3; no phosphorus normalization applied by this script.	SourceData.xlsx; TraceMetals; row 15; column K039; element Zn. Units from Table S3; dry-tissue preparation from Methods. P01 mapping unresolved: no suitable krill/generic-biota dry-weight term verified. 
FKt241214_S0770	FKt241214_S0770_K039	FKt241214_S0770_K039:isotope:row34:d13C	Carbon stable isotope delta 13C	http://vocab.nerc.ac.uk/collection/P01/current/C13BTX01/	-25.37		per mil	http://vocab.nerc.ac.uk/collection/P06/current/UPPT/		Elemental analysis/continuous-flow isotope-ratio mass spectrometry; dried, ground bulk krill tissue; Thermo-Scientific Flash EA IsoLink / Delta-Q; Oregon State Stable Isotope Collaboratory. Delta 13C reference VPDB; delta 15N reference air (Supplementary Methods p.2).	SourceData.xlsx; StableIsotopes; row 34; δ13C; source repeat 1 of 1 for this krill. Repeat index assigned from source row order, not a laboratory replicate ID. Reported value retained without averaging or additional lipid correction. Correction status of exported delta 13C is not explicit in Table S5.
FKt241214_S0770	FKt241214_S0770_K039	FKt241214_S0770_K039:isotope:row34:d15N	Nitrogen stable isotope delta 15N	http://vocab.nerc.ac.uk/collection/P01/current/N15BTX01/	3.16		per mil	http://vocab.nerc.ac.uk/collection/P06/current/UPPT/		Elemental analysis/continuous-flow isotope-ratio mass spectrometry; dried, ground bulk krill tissue; Thermo-Scientific Flash EA IsoLink / Delta-Q; Oregon State Stable Isotope Collaboratory. Delta 13C reference VPDB; delta 15N reference air (Supplementary Methods p.2).	SourceData.xlsx; StableIsotopes; row 34; δ15N; source repeat 1 of 1 for this krill. Repeat index assigned from source row order, not a laboratory replicate ID. Reported value retained without averaging or additional lipid correction. 
FKt241214_S0770	FKt241214_S0770_K039	FKt241214_S0770_K039:isotope:row34:pctC	Carbon mass fraction in krill tissue	http://vocab.nerc.ac.uk/collection/P01/current/CBDYXX01/	41.18		%	http://vocab.nerc.ac.uk/collection/P06/current/UPCT/		Elemental analysis/continuous-flow isotope-ratio mass spectrometry; dried, ground bulk krill tissue; Thermo-Scientific Flash EA IsoLink / Delta-Q; Oregon State Stable Isotope Collaboratory. Delta 13C reference VPDB; delta 15N reference air (Supplementary Methods p.2).	SourceData.xlsx; StableIsotopes; row 34; %C; source repeat 1 of 1 for this krill. Repeat index assigned from source row order, not a laboratory replicate ID. Reported value retained without averaging or additional lipid correction. 
FKt241214_S0770	FKt241214_S0770_K039	FKt241214_S0770_K039:isotope:row34:pctN	Nitrogen mass fraction in krill tissue	http://vocab.nerc.ac.uk/collection/P01/current/NTDYXX01/	10.43		%	http://vocab.nerc.ac.uk/collection/P06/current/UPCT/		Elemental analysis/continuous-flow isotope-ratio mass spectrometry; dried, ground bulk krill tissue; Thermo-Scientific Flash EA IsoLink / Delta-Q; Oregon State Stable Isotope Collaboratory. Delta 13C reference VPDB; delta 15N reference air (Supplementary Methods p.2).	SourceData.xlsx; StableIsotopes; row 34; %N; source repeat 1 of 1 for this krill. Repeat index assigned from source row order, not a laboratory replicate ID. Reported value retained without averaging or additional lipid correction. 
FKt241214_S0770	FKt241214_S0770_K039	FKt241214_S0770_K039:length	Length (total length) of biological entity specified elsewhere	http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/	42.16		mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		Tip of rostrum to end of uropods; Standard Length 1 (Supplementary Methods p.1).	SourceData.xlsx; Morphometrics; row 40; Length (mm).
FKt241214_S0770	FKt241214_S0770_K039	FKt241214_S0770_K039:sex-stage	Sex and maturity stage code	http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/	F3D			http://vocab.nerc.ac.uk/collection/P06/current/XXXX/		Makarov and Denys (1980) staging, as stated in Supplementary Methods and Table S1.	SourceData.xlsx; Morphometrics; row 40; Sex/Stage; original sex-specific developmental stage code retained. P01 describes development stage; sex is also provided in the occurrence extension.
FKt241214_S0770		FKt241214_S0770:temperature:bottom-mean	Mean bottom water temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	-1.21		degrees Celsius	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/		Published ROV survey summary. Supplementary Methods p.1 describes a Sea-Bird FastCAT SBE-49 CTD and SBE-3 thermistor (1 Hz, +/-0.002 degrees Celsius) mounted 0.5 m above the skid, and a PT-100 high-temperature probe (0-600 degrees Celsius) on the starboard manipulator. Individual summary-to-sensor attribution and summary uncertainty are not specified.	Source: https://doi.org/10.1038/s42003-026-10780-1 p.2, Results: Survey site observations. Mean bottom temperature at the survey site. Event-level environmental observation; occurrenceID intentionally empty.
FKt241214_S0770		FKt241214_S0770:temperature:near-vent-maximum	Maximum near-vent water temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	1.38		degrees Celsius	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/		Published ROV survey summary. Supplementary Methods p.1 describes a Sea-Bird FastCAT SBE-49 CTD and SBE-3 thermistor (1 Hz, +/-0.002 degrees Celsius) mounted 0.5 m above the skid, and a PT-100 high-temperature probe (0-600 degrees Celsius) on the starboard manipulator. Individual summary-to-sensor attribution and summary uncertainty are not specified.	Source: https://doi.org/10.1038/s42003-026-10780-1 p.2, Results: Survey site observations. Maximum within approximately 2 m of the vent where krill were collected. Event-level environmental observation; occurrenceID intentionally empty.
FKt241214_S0770		FKt241214_S0770:temperature:vent-fluid	Hydrothermal vent fluid temperature		>200		degrees Celsius	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/		Published ROV survey summary. Supplementary Methods p.1 describes a Sea-Bird FastCAT SBE-49 CTD and SBE-3 thermistor (1 Hz, +/-0.002 degrees Celsius) mounted 0.5 m above the skid, and a PT-100 high-temperature probe (0-600 degrees Celsius) on the starboard manipulator. Individual summary-to-sensor attribution and summary uncertainty are not specified.	Source: https://doi.org/10.1038/s42003-026-10780-1 p.2, Results: Survey site observations. Vent fluid exceeded 200 degrees Celsius; lower bound retained, not an exact value or krill exposure temperature. Event-level environmental observation; occurrenceID intentionally empty.
